Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	H_FC_08	H_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
NARS1	NA	NA	0.0679145591401751	5.28831227343179	0.29888206993523	0.769153046691113	0.935748954868926	-6.63263003586089	-0.133606163168876	5.18590642182254	-0.815192363179063	0.424051127129745	0.709772461555977	-6.34784315892966	NA	NA	NA	NA	NA	NA	NA	NA
NARS2	NA	NA	0.0459404194606732	4.22627210713333	0.229327058685242	0.82172899831796	0.951425428905748	-6.49956800084662	0.204558791008364	4.06785944542971	1.71402588229381	0.10114953398722	0.346719459612724	-5.20398057340406	NA	NA	NA	NA	NA	NA	NA	NA
NASP	NA	NA	0.0219249996095803	2.57006653618359	0.0350877828908537	0.97247491560266	0.994045966614058	-6.10459086179475	-0.247245785726909	3.8439524405296	-1.92692298786475	0.0675363053263814	0.280405774912281	-4.83774178545249	NA	NA	NA	NA	NA	NA	NA	NA
NAT10	NA	NA	-0.637862600524447	3.76417509149774	-1.26438063408057	0.2254904873511	0.683485343335564	-5.63243894011416	0.271866695757532	3.93622929001773	2.21268329430994	0.0380528324390194	0.202560097723161	-4.34311077974739	NA	NA	NA	NA	NA	NA	NA	NA
NAT14	NA	NA	-0.195228689495615	1.51332339977815	-0.436161327225057	0.668965340009947	0.903184495995562	-5.71895142512587	-0.0959192254833101	2.72186795554479	-0.342914731040526	0.735048829599936	0.896133463699128	-6.36215470325844	NA	NA	NA	NA	NA	NA	NA	NA
NAT9	0	0	-0.602974737670082	3.10710752118389	-2.0237454405807	0.0612900020287961	0.453563718955312	-4.37868897099998	-0.394010922457673	3.6796228939662	-2.98843938286957	0.0069701705344195	0.071490071771292	-2.76016112822546	1	1	-0.602974737670082	-0.394010922457673	-1	0	0.0440279767110781	0.0287434736651348
NATD1	NA	NA	-0.243434382988227	2.33862183904766	-0.621863567797275	0.543418773477145	0.850911098025867	-5.83427633819936	-0.139963157892342	2.76796643003799	-0.924714878684354	0.365549516339633	0.665075475560086	-6.00262083675342	NA	NA	NA	NA	NA	NA	NA	NA
NAV1	NA	NA	0.468683837470204	2.53667135610197	1.00862617814044	0.329233956793203	0.75688708261876	-5.59978701411642	-0.0747830880890863	2.10593232684477	-0.461120432185582	0.649420980037978	0.855220509186912	-6.19834689790789	NA	NA	NA	NA	NA	NA	NA	NA
NAV2	NA	NA	0.593045272446817	4.65463110604706	1.35782111393218	0.194703918397191	0.661807211405792	-5.68105808945159	0.603607310202905	4.0608359566225	3.07270684481247	0.00574408465317861	0.0632938610140031	-2.61204836195054	NA	NA	NA	NA	NA	NA	NA	NA
NAV3	NA	NA	-0.0199465060720243	4.48661703168786	-0.0594553727723946	0.953378527670176	0.989185105690503	-6.57006050698582	0.0249142685632275	5.0864418257105	0.206833001514246	0.838119375003936	0.937008111301658	-6.66108642657725	NA	NA	NA	NA	NA	NA	NA	NA
NAXD	NA	NA	-0.477551968439474	4.69291506152918	-2.27599507841455	0.0380291117583053	0.377527783300236	-4.28210279584747	-0.0342993726871423	5.20002514480986	-0.343308527907465	0.734756831551313	0.896133463699128	-6.62495418313569	NA	NA	NA	NA	NA	NA	NA	NA
NAXE	NA	NA	-0.433478063452469	5.97534640435144	-1.33499201756992	0.201894369488879	0.666728988785984	-5.85010129158309	-0.0242566269057711	6.04171876265016	-0.244410811587863	0.809269107896557	0.92628684159998	-6.64712132047978	NA	NA	NA	NA	NA	NA	NA	NA
NBAS	NA	NA	0.285900037433431	4.46705595554624	0.666161769463741	0.515477429929626	0.840119913268337	-6.33656846738608	0.0579550716017163	4.41133279890612	0.344541243946787	0.733843045855622	0.89549205096757	-6.58800413820457	NA	NA	NA	NA	NA	NA	NA	NA
NBEA	NA	NA	-0.696234613682752	2.0549561555556	-0.764029847234359	0.456763968140475	0.819178530289814	-5.6529197652793	-0.081040966362302	2.62658827463456	-0.362455859583804	0.720609571653068	0.888965355490291	-6.33776067052195	NA	NA	NA	NA	NA	NA	NA	NA
NBEAL2	NA	NA	0.050514075389315	4.64822943781818	0.153040219921902	0.880417308947662	0.967570477377553	-6.58391430314506	0.587454410005574	5.20948734060039	2.33109912998968	0.0297210223335336	0.175996747351343	-4.19338159889541	NA	NA	NA	NA	NA	NA	NA	NA
NBN	NA	NA	-0.570978788122305	2.85886295635436	-1.32323329800319	0.205680483848323	0.670900370056425	-5.32219304779882	0.119177685679856	3.29742157966463	0.908688581400295	0.37375738501749	0.671781969650767	-6.10302601299266	NA	NA	NA	NA	NA	NA	NA	NA
NBR1	NA	NA	-0.48267572374748	6.92115924377105	-2.33848308256981	0.0337052761539964	0.356906950957508	-4.32304169251325	0.2684972307082	6.94208431482893	1.67141666121147	0.109377214241809	0.361774599753277	-5.29401415820014	NA	NA	NA	NA	NA	NA	NA	NA
NCALD	NA	NA	-0.637681504914538	2.08469842340148	-0.721180018350872	0.481948523939016	0.828416385465814	-5.68381440974792	0.64285044592609	2.64521333932134	2.86042681339456	0.00932579129406177	0.0848940234884557	-2.89466764733359	NA	NA	NA	NA	NA	NA	NA	NA
NCAM1	NA	NA	0.269887781426278	2.3526440748439	0.419672943316781	0.680705454602473	0.906946863765989	-5.95831334166409	-0.310929654571457	2.6839780235833	-1.51636351140048	0.144238250465075	0.419657700093045	-5.30253892947973	NA	NA	NA	NA	NA	NA	NA	NA
NCAPD2	NA	NA	0.928721178408717	1.91167402885186	1.10906918325103	0.284959216600844	0.728253878999264	-5.32882465280305	-0.198803314659648	2.9285917423773	-0.741858293180772	0.46633550587192	0.739497690768166	-6.18063717271272	NA	NA	NA	NA	NA	NA	NA	NA
NCAPD3	NA	NA	-1.20186978849368	1.09161494340333	-1.94140916119773	0.0713397381616561	0.47583476356567	-4.14118540075003	-0.424762907113861	1.15593093088946	-0.963471528807	0.346202780673046	0.648605081295005	-5.65806554119343	NA	NA	NA	NA	NA	NA	NA	NA
NCAPG	NA	NA	-0.231984771159938	-1.08720740762524	-0.204486917049765	0.840736565337672	0.955695587364752	-5.41437919257753	-0.518938812168459	2.29638180686717	-1.76438763746981	0.0921118425957476	0.330088403401846	-4.86938569376106	NA	NA	NA	NA	NA	NA	NA	NA
NCAPG2	NA	NA	NA	NA	NA	NA	NA	NA	-1.83460731499425	-3.36806018151027	-1.19965760538281	0.243544579545391	0.552001229373258	-4.61535445311275	NA	NA	NA	NA	NA	NA	NA	NA
NCAPH	NA	NA	-0.073627420769431	-0.775591287891667	-0.0771863643993499	0.939500957232598	0.985838508170796	-5.46145936949556	-0.903023942535593	0.368800482277325	-1.7401254816371	0.0963753279941384	0.338145479767423	-4.54837503085904	NA	NA	NA	NA	NA	NA	NA	NA
NCAPH2	NA	NA	NA	NA	NA	NA	NA	NA	-0.823388673396863	-0.306262020468272	-1.31973024120991	0.201038421630804	0.50139422715615	-4.95921297148717	NA	NA	NA	NA	NA	NA	NA	NA
NCBP3	NA	NA	-0.439711098509668	5.17792708099188	-1.94282802216266	0.0711546141149524	0.475777356840616	-4.9048209803891	-0.15652175437993	4.38264466851463	-1.48797613783217	0.151522061227631	0.432434854121565	-5.56339030907381	NA	NA	NA	NA	NA	NA	NA	NA
NCDN	NA	NA	0.366577183484409	3.2055738649082	1.37184340197205	0.190390956231471	0.658257157961291	-5.37462771709938	-0.0477608107644234	3.60699058861717	-0.431977959292929	0.670131182316268	0.864378471140926	-6.46829996485185	NA	NA	NA	NA	NA	NA	NA	NA
NCEH1	NA	NA	-0.0479989847434261	4.05060895345792	-0.14340441161319	0.887889835890584	0.969585198527684	-6.48139775605633	-0.723682742739825	4.26533787174774	-2.01793726976943	0.0564665779316137	0.253007409840636	-4.71805136766473	NA	NA	NA	NA	NA	NA	NA	NA
NCF1	NA	NA	-0.220293090803758	2.52242263068151	-0.41129624028462	0.686702968744703	0.909611551589341	-5.97025076447156	-0.873488222459331	2.11535885193792	-2.71722104947177	0.0128590203919746	0.104183763795538	-3.10974763406106	NA	NA	NA	NA	NA	NA	NA	NA
NCF2	NA	NA	-0.885522120552948	-0.547826641677541	-0.935995483740766	0.364180650465766	0.777004578379095	-5.11496642052581	-0.694900027112369	0.318888651796882	-2.1515845422943	0.0431391150379722	0.217584704860428	-3.89081375789355	NA	NA	NA	NA	NA	NA	NA	NA
NCF4	NA	NA	NA	NA	NA	NA	NA	NA	-0.914916656749807	-1.80379333850154	-2.12098617245471	0.045911204049899	0.225585490515523	-3.72288930808197	NA	NA	NA	NA	NA	NA	NA	NA
NCK2	0	1	0.296022248143611	3.57341885573113	0.808486687044869	0.431514914265766	0.807074924541178	-6.05230560863841	0.475524666177298	3.7443518471923	5.60766419389567	1.41480042263842e-05	0.00139909571157006	3.20236326702858	1	1	0.296022248143611	0.475524666177298	1	0	0.00316075955803448	0.00829159388368363
NCKAP1	NA	NA	-0.000418541337404044	6.31426582825405	-0.00206631105470622	0.998378700764286	0.999794564439426	-6.75147408248215	-0.058988787384056	6.21620930028671	-0.723647389336874	0.477213610194085	0.747657106580267	-6.40593617873398	NA	NA	NA	NA	NA	NA	NA	NA
NCKAP1L	NA	NA	-1.09186364010616	2.30801071955727	-1.17041958840247	0.260189655799525	0.705373077247385	-5.31910146995253	-0.212926649278339	2.10912866209187	-0.675771868078357	0.506510919619043	0.767397278847497	-6.07682251455788	NA	NA	NA	NA	NA	NA	NA	NA
NCKAP5	NA	NA	-0.400164919628667	4.12306556110569	-0.896263120996597	0.3843465586063	0.788918705829174	-6.09275855484767	-0.204778492091048	5.20454256617993	-0.628053373561825	0.536695073653852	0.786778403890567	-6.48377050135413	NA	NA	NA	NA	NA	NA	NA	NA
NCKAP5L	NA	NA	1.47640826649074	-0.650838854192165	1.75897479532247	0.0990688087436624	0.534726282370574	-4.25264274739299	0.211204769966742	-0.147969430585668	0.898955368526157	0.378801499989603	0.675626135876813	-5.42106652997369	NA	NA	NA	NA	NA	NA	NA	NA
NCKIPSD	NA	NA	0.338737071494314	3.31373045580359	1.18491553178728	0.254583838230558	0.702380175417358	-5.62394546263626	0.178715359228181	2.97273093357037	1.26893716689335	0.218256887355201	0.523548062071627	-5.67233587745345	NA	NA	NA	NA	NA	NA	NA	NA
NCL	NA	NA	-0.289431025863785	7.10002330593225	-1.2779941804839	0.220779068484995	0.68152290463978	-5.95810897524273	-0.154559345076878	7.68839103137946	-1.03605442157555	0.311882689656166	0.617726947298632	-6.0676499781697	NA	NA	NA	NA	NA	NA	NA	NA
NCLN	NA	NA	-0.220704879014737	5.58393988834385	-0.750837173709679	0.464429860339696	0.821721652866529	-6.41677353260752	-0.0893441697893076	5.04578456860165	-0.830039874001956	0.4157911811578	0.703267995228342	-6.33266849442565	NA	NA	NA	NA	NA	NA	NA	NA
NCMAP	NA	NA	-0.517680097337198	-0.118044805507945	-0.609903981195193	0.551102880733243	0.85360750033107	-5.37597311449733	-0.173972915381021	1.75240330929567	-0.883061134485283	0.387134594113091	0.681642182484873	-5.84927593477234	NA	NA	NA	NA	NA	NA	NA	NA
NCOA1	NA	NA	-0.261133779646561	6.21885096550054	-1.38810945646459	0.185485396011463	0.650845065832379	-5.79503486752195	-0.00140971529613587	5.82805716619353	-0.0130635170006179	0.98969961229698	0.997254896396021	-6.68314133860972	NA	NA	NA	NA	NA	NA	NA	NA
NCOA2	NA	NA	-0.109878148332299	6.63500815751077	-0.514018399396788	0.614768325363332	0.881567553384616	-6.62583785867739	0.261574722805787	6.93491689440499	2.80039566562279	0.010676657126943	0.0918752766839081	-3.21926575149555	NA	NA	NA	NA	NA	NA	NA	NA
NCOA3	0	1	0.590529985567317	4.6254127454823	2.32915779058823	0.0343197881467971	0.359628445640896	-4.16788292813934	0.398904608079388	4.54027805328012	4.45261789317785	0.000217072418128882	0.00791053552024723	0.500404295777779	1	1	0.590529985567317	0.398904608079388	1	0	0.0035667844205785	0.00217720810690458
NCOA4	NA	NA	-0.0373202669447643	9.05134471152769	-0.201883084291554	0.842735176638764	0.956641192144365	-6.7392106588158	-0.289656438905896	8.32316119736186	-2.48225759879537	0.0215273816281767	0.14449378803545	-3.80288181347311	NA	NA	NA	NA	NA	NA	NA	NA
NCOA5	NA	NA	-0.317631001651337	3.69187624582228	-0.528989021847322	0.604595138572152	0.876558096089056	-6.26905471045892	-0.0140965283096088	4.84298645701695	-0.148593875604343	0.883282334134083	0.954662025456033	-6.66359630432954	NA	NA	NA	NA	NA	NA	NA	NA
NCOA6	NA	NA	-0.557785837651264	6.26245200239597	-2.41199210618934	0.0292120976923687	0.341358310944417	-4.17090715590055	0.140514747311449	6.21593053303635	1.07468678783804	0.294627887617814	0.602746675108119	-6.09307459343563	NA	NA	NA	NA	NA	NA	NA	NA
NCOA7	NA	NA	0.178468226028905	4.36899746279822	0.587932724050939	0.565371712665733	0.860178161248657	-6.37142905378308	0.295354079750596	4.90576636629066	2.09001962423468	0.0488793580568195	0.233182815245607	-4.63262248212165	NA	NA	NA	NA	NA	NA	NA	NA
NCOR1	NA	NA	0.0888168260590572	6.29991926737433	0.287591442193768	0.777615909570122	0.938137274989443	-6.70702899554782	0.266701285625635	6.28726394325485	1.83013509523163	0.0813661916046563	0.309543311477634	-5.06936856537236	NA	NA	NA	NA	NA	NA	NA	NA
NCOR2	NA	NA	0.247239538061008	5.26091789679904	1.07310142056794	0.300277399340565	0.736185576241042	-6.09175996741861	-0.0531345531306426	5.14754602348256	-0.57479257278227	0.571498262831537	0.8087165839629	-6.51554439680522	NA	NA	NA	NA	NA	NA	NA	NA
NCS1	NA	NA	0.92754901235025	-0.170651688241746	1.16892730825236	0.260772055664011	0.705758320883974	-4.94073822250945	-0.0763750085741134	0.419079847816878	-0.311099640815455	0.758771599178521	0.907086448857787	-5.89884826111501	NA	NA	NA	NA	NA	NA	NA	NA
NCSTN	NA	NA	-0.100450201918725	4.86604288546354	-0.430635309514435	0.672890249824326	0.905106054767497	-6.53323905899812	-0.23555641103694	5.24570462977401	-2.54284693577357	0.0188778016343434	0.133907706465935	-3.78314713322829	NA	NA	NA	NA	NA	NA	NA	NA
NDC1	NA	NA	0.0865616730626755	4.02768583941654	0.318591994575499	0.754452588668719	0.93056748877989	-6.4349308936236	0.019083735910542	3.86430502110271	0.138179129057997	0.891406517441711	0.957348176914589	-6.58632581916381	NA	NA	NA	NA	NA	NA	NA	NA
NDC80	NA	NA	NA	NA	NA	NA	NA	NA	-1.99472915988531	-1.67562058398033	-1.51427512437375	0.144764122092617	0.420017716681999	-4.46714825765221	NA	NA	NA	NA	NA	NA	NA	NA
NDE1	NA	NA	-0.58605200248629	4.25550745385767	-1.11822476955623	0.28115455736051	0.724041210267063	-5.90107626192176	-0.251913519120316	4.53835125135765	-1.20648387417228	0.240958702977198	0.549419346289136	-5.93297870233372	NA	NA	NA	NA	NA	NA	NA	NA
NDEL1	NA	NA	-0.453822094449165	0.708743001267377	-0.467077933213463	0.64719286431054	0.89555949483196	-5.55700757459744	0.00940341068513506	1.24787134884213	0.0395241588068153	0.968843359490187	0.990252746002046	-6.13071976455605	NA	NA	NA	NA	NA	NA	NA	NA
NDFIP1	NA	NA	-0.222879314993514	5.40487202199086	-0.878345306923798	0.393682998819597	0.793135968222664	-6.29677341747242	-0.137993413173288	5.76538716004053	-1.99605902700231	0.0589689250162861	0.258814037989667	-4.80481648343395	NA	NA	NA	NA	NA	NA	NA	NA
NDFIP2	NA	NA	0.0435190627450712	6.32844760583576	0.155415896705416	0.878576756915175	0.967349444676974	-6.73927131603987	0.0571964701797825	6.67700361974113	0.511076019942972	0.614593886906679	0.834815901734041	-6.52181418973446	NA	NA	NA	NA	NA	NA	NA	NA
NDNF	NA	NA	0.150656939496648	-0.352560641371022	0.169147992121286	0.86795235495127	0.964498122472	-5.49806104967849	-0.238487024396646	-0.450577325948439	-1.01777941424732	0.320289446876397	0.624664702100603	-5.24448462297197	NA	NA	NA	NA	NA	NA	NA	NA
NDOR1	NA	NA	-0.51385377114117	2.47302972688845	-1.08523564658651	0.29504316455427	0.734057007608268	-5.48769776257179	-0.131810294860622	3.25211500145524	-0.945691006511797	0.354990235242935	0.655771613908944	-6.06278497782768	NA	NA	NA	NA	NA	NA	NA	NA
NDRG1	NA	NA	0.372004776344258	6.6415226695888	1.42478594537926	0.174802427320272	0.639636885408568	-5.76010189209182	0.24619375376269	6.78590646379959	1.62885989331781	0.118153941461179	0.377376831592929	-5.36463928462272	NA	NA	NA	NA	NA	NA	NA	NA
NDRG2	NA	NA	-0.449798930494442	7.55002800215426	-1.55706369807032	0.140411727304488	0.595917412815441	-5.59454956945199	0.0703344989122607	7.15516652793502	0.335716646522074	0.740393361555964	0.89915144328992	-6.5758299186993	NA	NA	NA	NA	NA	NA	NA	NA
NDRG3	NA	NA	0.0380248815104123	5.84444574952207	0.128189398593446	0.899711146506062	0.974593844930342	-6.71669081138404	-0.356344796796413	5.68519455262668	-2.9885421951617	0.00696853129945201	0.071490071771292	-2.85510255897077	NA	NA	NA	NA	NA	NA	NA	NA
NDRG4	NA	NA	-0.166692065589619	6.30846515993844	-0.454227499519971	0.656203638985015	0.898714261818224	-6.6439816669034	-0.0920537140915361	6.09316420123502	-0.539819256379189	0.594962601238808	0.823179636689356	-6.52719605951548	NA	NA	NA	NA	NA	NA	NA	NA
NDST1	NA	NA	0.179392358298169	4.92244709254134	0.599801160481863	0.557639669059598	0.856030065372099	-6.44862069384575	0.569139680177656	5.31009006210299	2.92227326805806	0.00810564776074174	0.0780337577286618	-2.99623567220079	NA	NA	NA	NA	NA	NA	NA	NA
NDST2	NA	NA	-0.0287822133740496	6.20780397371089	-0.127666431623183	0.900117919583852	0.974711266694473	-6.73814017063955	0.0194861751590905	5.92123223284558	0.233330643213413	0.817749027720356	0.929523401425554	-6.65302762150057	NA	NA	NA	NA	NA	NA	NA	NA
NDUFA10	NA	NA	-0.0653891648307106	6.29886002857376	-0.346588847405769	0.733740283833218	0.923111853350907	-6.68810670235588	0.0284974116504628	6.01798501228801	0.292845128586709	0.772495510732972	0.911655021358766	-6.63440319298227	NA	NA	NA	NA	NA	NA	NA	NA
NDUFA11	NA	NA	-0.182145534571858	3.79227079664112	-0.831190607269914	0.418970879938345	0.802603170917735	-6.0833999878315	-0.117378974917362	4.55616642862942	-0.799234597325785	0.43304259329169	0.714227628506983	-6.33532535929543	NA	NA	NA	NA	NA	NA	NA	NA
