Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	HM_FC_08	HC_Meadow_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
TSC1	NA	NA	0.10311783208422	5.89566665669396	0.289725116262182	0.776453902970709	0.946845306877646	-6.55023077511191	0.0273238061329639	5.07562609831994	0.121842851376267	0.904292536622056	0.976200298922269	-6.40527680267821	NA	NA	NA	NA	NA	NA	NA	NA
TSC2	NA	NA	0.0198967793514351	7.68567533317918	0.0549242675734337	0.957007963441058	0.990946512919253	-6.68176793703735	0.110647709360431	6.41036069193616	0.606754400984107	0.551137849710448	0.833192831513153	-6.20634983903533	NA	NA	NA	NA	NA	NA	NA	NA
TSC22D1	NA	NA	0.360022437369851	3.52527875934143	0.576879240081568	0.573569709774683	0.903975223206739	-5.92711991355562	0.202720344394682	3.46482647872529	1.474243760085	0.156660524637572	0.503509643767716	-5.24629652644794	NA	NA	NA	NA	NA	NA	NA	NA
TSC22D2	0	0	1.31554084979933	4.08091942856321	3.0425808303587	0.00914249005919378	0.563348838716305	-2.61767267969815	0.978743771094433	3.87628268416514	3.02911315038427	0.00685632675613758	0.11360604723247	-2.54021042267821	1	1	1.31554084979933	0.978743771094433	1	0	0.032451055031108	0.0203118861453457
TSC22D3	NA	NA	1.13187181403649	5.87712906851682	2.39495356788362	0.0318505633626161	0.638448457349059	-4.02643803885392	0.725377861413084	5.78063311377531	1.62075028334962	0.121415586329619	0.451074425294126	-5.15167406458485	NA	NA	NA	NA	NA	NA	NA	NA
TSC22D4	NA	NA	-0.257487075618116	4.60853648334712	-0.242704863981232	0.811903540580176	0.957220677681797	-6.34233220974044	0.0238276878915133	5.62972417240492	0.0903310324452708	0.928961966208208	0.980320456602716	-6.41256241868475	NA	NA	NA	NA	NA	NA	NA	NA
TSEN2	NA	NA	-2.35519840311983	1.62777120323537	-1.93257757725439	0.0746700386944719	0.645156323554011	-4.07961417607163	-0.331390182137842	3.51768571387286	-2.64778915857725	0.0158044414811323	0.177700161222899	-3.26783612181213	NA	NA	NA	NA	NA	NA	NA	NA
TSEN34	NA	NA	-2.51910749528146	1.24132385790648	-2.01460644404552	0.0644335779333892	0.645156323554011	-3.96678663968705	-0.470269724870561	1.78619934593796	-1.33253938241881	0.198317582459625	0.561223116700314	-5.17568760228738	NA	NA	NA	NA	NA	NA	NA	NA
TSEN54	NA	NA	0.167810402338334	4.608561236183	0.522374067618019	0.609924047042491	0.913877105755427	-6.28186091609932	0.222337369366259	4.67059011157314	1.58930487619483	0.128359645534024	0.461769492012731	-5.18715825793304	NA	NA	NA	NA	NA	NA	NA	NA
TSFM	NA	NA	-0.0953667693615348	4.39017724998456	-0.266966149960478	0.793553132117758	0.951871010087602	-6.3403755867775	-0.0814805477661995	4.21371289555479	-0.457375475073319	0.65254584501517	0.881371167132395	-6.26808849771822	NA	NA	NA	NA	NA	NA	NA	NA
TSG101	NA	NA	-0.128299676393151	5.21791789142207	-0.402682995626212	0.693521723301854	0.9286798055009	-6.43205942836668	-0.0464725147125842	4.99978945541276	-0.337596408957112	0.739338514197221	0.921310149527589	-6.3535466124643	NA	NA	NA	NA	NA	NA	NA	NA
TSGA10IP	NA	NA	-0.0358646872275388	1.71267449550636	-0.0440579736784912	0.965506927834424	0.993329582396065	-5.61848478839406	-0.622032102131974	2.26990271368578	-1.53141110301131	0.142015411517565	0.483126922114563	-4.98343833077993	NA	NA	NA	NA	NA	NA	NA	NA
TSHR	NA	NA	0.497835484152506	-0.491568146470274	0.304462812552929	0.765444668237603	0.944056789882676	-5.30377994061538	2.03504662343637	-1.21422122569044	1.6366706135626	0.118022526050718	0.447672093343848	-4.28314764933929	NA	NA	NA	NA	NA	NA	NA	NA
TSHZ1	0	1	1.05975883222383	2.4859819534143	1.78517000805356	0.096839656648837	0.655370654347631	-4.42087461469825	0.900336577338933	2.46316134225022	4.59366986564585	0.000194497021532902	0.0181778504178078	0.852160714282132	1	1	1.05975883222383	0.900336577338933	1	0	0.0168759269531951	0.0121215304145912
TSHZ2	NA	NA	-0.924771581922039	1.89375009550117	-1.16238626497158	0.265330567783327	0.780879176069373	-5.09431158152984	0.702265841230875	1.65186358446072	2.89487718996531	0.00922876262240714	0.130954054477834	-2.5814435589747	NA	NA	NA	NA	NA	NA	NA	NA
TSHZ3	NA	NA	-0.0719220441688377	1.75601682175536	-0.0959514691516295	0.924976987963449	0.983665341302335	-5.77383529903063	0.312586994288582	0.315709803453741	0.882866916924213	0.38825315737708	0.734392821518583	-5.329498332776	NA	NA	NA	NA	NA	NA	NA	NA
TSKU	NA	NA	-0.548134386258205	1.93623814945718	-0.595585743974588	0.561361001314973	0.900897627588602	-5.54635901406083	0.649381158985872	1.66699429081635	1.43911383703319	0.16625844226064	0.518314016043053	-5.01853567591225	NA	NA	NA	NA	NA	NA	NA	NA
TSN	NA	NA	-0.275910767784509	3.69682053359606	-0.730332583703824	0.47774176787157	0.87755080836666	-5.9174774532077	-0.299931639809983	4.30442449556106	-2.00802539682914	0.0589531555193073	0.326891945343113	-4.51026397199636	NA	NA	NA	NA	NA	NA	NA	NA
TSNARE1	NA	NA	-3.30733970233312	2.89383241780423	-2.77173631916067	0.0154778267924439	0.613269238638239	-2.89443895020463	0.170534869305139	3.10161542644688	0.636536210709127	0.531959992481621	0.820836793323985	-6.06352837248439	NA	NA	NA	NA	NA	NA	NA	NA
TSNAX	NA	NA	-0.0964165319458976	2.04907809019826	-0.11503258327905	0.910122436319013	0.98008351622507	-5.6561967559677	-0.203562220212059	3.43403025701826	-1.06594793816673	0.29969812216109	0.666407229895374	-5.73527620648216	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN12	NA	NA	-0.297412469207299	5.74361187698586	-0.744030046818458	0.469684288175833	0.875610724317872	-6.30686290027564	-0.0222004454204958	5.84708615023315	-0.0861470953060756	0.93224353233123	0.981313648564937	-6.40022878356069	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN14	NA	NA	0.266728393957937	5.30152470384995	0.738452775866011	0.472954953646501	0.875988997774463	-6.24124423786658	-0.0258044988076627	5.00726958970605	-0.203166848990907	0.841147063656514	0.95719238320359	-6.39022672903305	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN17	NA	NA	0.402605620318352	4.22703401562053	0.974012680990421	0.347278305301203	0.819112926962242	-5.83837641390815	-0.0322081394326794	4.52548683852125	-0.232435002973996	0.818665333022254	0.949359452411687	-6.3662154742508	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN18	NA	NA	3.02975469588614	0.266116767498949	3.19168532072041	0.00683419441854894	0.553710498613356	-2.32312316850451	0.773487796768341	0.120180388806177	1.5389106039376	0.140181098735077	0.480055395312269	-4.63135782995549	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN2	NA	NA	1.28823992004304	0.564704198770846	0.826369352735414	0.423041743432889	0.855556628146911	-5.12314193381311	0.253104318443485	1.25891438605397	0.842581699957112	0.40985933967835	0.747916958984734	-5.55839169494895	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN3	NA	NA	-0.0962743214536239	5.51804353153125	-0.263682484980222	0.796029609993289	0.952187471463564	-6.53015593476369	-0.065775722077456	5.97155088135819	-0.61224584435733	0.54757420342774	0.831136318797789	-6.2192958799569	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN31	NA	NA	-0.258585692231645	4.83357723514025	-0.688838012813248	0.502659262247125	0.883542334002727	-6.25014202871086	-0.0427695845263942	4.9538368380215	-0.281297782356306	0.781497963294002	0.937782437599935	-6.36713587189125	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN33	NA	NA	3.03860837329384	2.95656742495311	2.07186875868556	0.0580695516417386	0.645156323554011	-3.98355080237033	0.76794145783072	3.4158458030042	1.82547666217762	0.083561009636124	0.385261638996455	-4.71030580232379	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN4	NA	NA	0.741566988478781	-0.87420187231336	0.503445158773859	0.622812196897894	0.915684661967197	-5.22530274214427	1.55561381397818	-1.45844001290235	1.42187541553515	0.171139968875349	0.524664345292581	-4.47250043063761	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN5	NA	NA	0.541392366650476	4.68656149207158	0.959983189902817	0.354038912274227	0.822555315194742	-5.91289069128369	0.591963738947205	4.82789801975863	2.02162087223736	0.0574099239712125	0.322280307176728	-4.50551933035171	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN6	NA	NA	0.368016387126863	4.01049760067193	1.01219942936063	0.329342674667033	0.807473562771129	-5.74240756065291	0.0227268001088174	3.95887365031257	0.115460444952039	0.909281878019866	0.977200385888046	-6.34260707125912	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN7	NA	NA	-0.974413852262413	-0.355772309074251	-0.671726116654916	0.513154552739184	0.886715495129364	-5.21396426229599	0.0519747061853253	0.149146129500839	0.115669363247466	0.90911849720114	0.97711910090199	-5.67064859166317	NA	NA	NA	NA	NA	NA	NA	NA
TSPAN9	NA	NA	2.65261635314564	0.084887331869496	1.95481278631289	0.0717578312289883	0.645156323554011	-3.99211945303533	-0.396528618632627	0.530181832254155	-1.64874692006561	0.115502588708276	0.443892904833324	-4.54642543757315	NA	NA	NA	NA	NA	NA	NA	NA
TSPO	NA	NA	-0.000939084799279399	4.97721930937905	-0.00265334447134768	0.997921972030367	0.999819459251655	-6.51741835613028	-0.361892730063706	4.90841437951716	-1.60710893843508	0.124388102334021	0.456870629875862	-5.17101231813279	NA	NA	NA	NA	NA	NA	NA	NA
TSPYL2	NA	NA	-0.373295554338029	5.61785979299296	-1.35300316429728	0.198406265935263	0.729489405719201	-5.67709448346428	-0.195743620279636	5.79221406174256	-1.56504187905878	0.133942766703292	0.471215565934014	-5.23441041334568	NA	NA	NA	NA	NA	NA	NA	NA
TSR1	NA	NA	0.626200366467007	4.97225837767101	0.947820649701429	0.359974449363844	0.825596970122225	-5.9601223286701	0.125964259424446	4.79428495089045	0.794858123988366	0.436433746999147	0.767957738865512	-6.08933944644035	NA	NA	NA	NA	NA	NA	NA	NA
TSR2	NA	NA	0.0623259001716061	3.94449982979901	0.132033662040227	0.896916456073709	0.977644922548812	-6.16598732491953	0.00533603615018796	3.95505685107304	0.0408930272585288	0.9678043725065	0.990893649703877	-6.34953627982567	NA	NA	NA	NA	NA	NA	NA	NA
TSR3	NA	NA	-0.683315586133943	4.66168555416597	-1.97436523933383	0.069283002113733	0.645156323554011	-4.65093256904093	-0.340733012974914	4.78334647061406	-2.68807692077735	0.014490241945041	0.16809379542515	-3.27802544878302	NA	NA	NA	NA	NA	NA	NA	NA
TSSC4	0	1	-0.777048820943968	3.65422619911823	-0.653689622777979	0.524353467154243	0.889617769989485	-5.95238793325074	-0.647160843479702	4.38475629794809	-4.68763546529571	0.000157126004498654	0.0166711460676928	0.999244188699715	1	0	-0.777048820943968	-0.647160843479702	-1	0	0.0377307810060226	0.0616167465001586
TST	NA	NA	-0.967800806198594	4.3128115052785	-1.51633097335755	0.152629330426407	0.696050906563364	-5.2589561081392	-0.377724574292899	4.39766386313808	-1.17784199731189	0.253285352278105	0.622897225413316	-5.70337489320276	NA	NA	NA	NA	NA	NA	NA	NA
TSTA3	NA	NA	-0.121606989718154	4.36769473954339	-0.298951709227562	0.769555493653417	0.944592939734014	-6.30017243497798	-0.033367153515921	4.2259247687604	-0.176436056605932	0.861803268429369	0.963787875167099	-6.35791034849099	NA	NA	NA	NA	NA	NA	NA	NA
TSTD2	NA	NA	-0.413238299005769	3.44005747296248	-0.60484103394061	0.555372768159117	0.899446288866116	-5.8702371772428	-0.241183114584248	4.17090486549713	-1.69002152357816	0.107232179003763	0.429788212947476	-5.00890000078169	NA	NA	NA	NA	NA	NA	NA	NA
TTBK1	NA	NA	0.984349119418627	-0.996218169970201	0.798829010166272	0.438297205371389	0.860268681602894	-5.09059495692285	0.790427430388522	-1.19730947706382	1.89819761598321	0.0728419202816994	0.361091480232617	-4.01769559275097	NA	NA	NA	NA	NA	NA	NA	NA
TTBK2	0	1	1.08494843106479	1.460388858964	0.825502993583536	0.423516314413722	0.855699582069242	-5.22511610350645	1.26237011117976	2.73635631948617	6.29360482051446	4.66135134847435e-06	0.00289796696308194	4.26749704206649	1	1	1.08494843106479	1.26237011117976	1	0	0.00514138084634894	0.0115269758720847
TTC1	NA	NA	-0.874818289599216	3.94385544906598	-1.97330527917849	0.0694151395897969	0.645156323554011	-4.49662645338374	-0.396408081390224	4.49025684375548	-2.73560934589649	0.0130733092158352	0.157875251291814	-3.16975104013151	NA	NA	NA	NA	NA	NA	NA	NA
TTC13	NA	NA	2.43929252009954	2.13012387525203	2.55235947974624	0.0236106161615496	0.631048202845516	-3.20706009129901	0.0275029422882427	3.3666670415423	0.199752764400045	0.843779062193646	0.958408157931248	-6.25427309549891	NA	NA	NA	NA	NA	NA	NA	NA
TTC14	0	1	-1.71755465052515	2.85020649525272	-2.18688298092154	0.0470095112110037	0.63866653638743	-3.88036715812928	-0.760932231510311	3.56980369755999	-4.14860211179742	0.000537537156577209	0.0297657996557424	-0.128637697167169	1	1	-1.71755465052515	-0.760932231510311	-1	0	0.0196658239469357	0.0117241707377894
TTC16	NA	NA	0.286874737694361	0.827875503107842	0.193176977598964	0.849712987744215	0.967157251093226	-5.42101413700974	-0.498961476859634	1.44373479337991	-1.70048111397733	0.105218523963377	0.427153616992989	-4.5973897168725	NA	NA	NA	NA	NA	NA	NA	NA
TTC17	NA	NA	0.721887272609107	5.15020346585009	2.21915725919955	0.0442795905502591	0.63866653638743	-4.27160311299481	0.314225292815883	5.00585221879199	2.8578894023277	0.010010616365297	0.138374717210346	-2.94573681536795	NA	NA	NA	NA	NA	NA	NA	NA
TTC19	NA	NA	-0.0725448099503052	1.68046515129495	-0.0504777008160404	0.960485204218385	0.991990212102564	-5.63416409398015	-0.0870838673356338	2.42894887899993	-0.363557410082672	0.720169768354158	0.913142298804634	-6.0660586012459	NA	NA	NA	NA	NA	NA	NA	NA
TTC21B	NA	NA	0.0864483189180123	3.22964580878544	0.0952570243619894	0.925518195834508	0.98393470839305	-5.97358608476312	0.386344621745237	3.60316449210475	1.54703482780469	0.138216229385607	0.477356501616507	-5.15037892211083	NA	NA	NA	NA	NA	NA	NA	NA
TTC27	NA	NA	-0.401864273176221	1.32253463634444	-0.237046626415143	0.816200309059999	0.95823593986647	-5.46099513740284	0.184345997886787	2.45554898660104	0.976863764128502	0.340812291928733	0.698716037054062	-5.69254489107661	NA	NA	NA	NA	NA	NA	NA	NA
TTC28	NA	NA	0.0263064164874187	5.23168970454203	0.0472912769327441	0.962977526068491	0.993067407027629	-6.48309042097886	0.599611452320706	5.10590725226594	4.40611980775133	0.000298210679681421	0.0224139495754302	0.374783177174961	NA	NA	NA	NA	NA	NA	NA	NA
TTC3	NA	NA	-1.78298392449027	3.26453412946999	-1.10957895030123	0.286665258537237	0.791425150598155	-5.19578340588096	-0.0200776631807082	4.57117341248753	-0.11676520021551	0.908261585653544	0.97711910090199	-6.38003447222343	NA	NA	NA	NA	NA	NA	NA	NA
TTC30B	0	1	-2.85640509366405	0.626654040128678	-2.76136551400041	0.0157915591012005	0.613269238638239	-2.90928279434134	-1.29699211164023	2.01790889908545	-3.76477994728749	0.00129562642579303	0.048945510341935	-0.863302136514228	1	1	-2.85640509366405	-1.29699211164023	-1	0	0.0175705973302388	0.00993992294265331
TTC31	NA	NA	-0.182414706622758	4.43863404950677	-0.280195264270409	0.78359974442323	0.949192534387761	-6.27958489182544	-0.105273082724669	4.82018742058432	-0.453123511975759	0.65555029536763	0.882988403052957	-6.29859671245562	NA	NA	NA	NA	NA	NA	NA	NA
TTC32	NA	NA	0.801138937992489	0.806915297748299	0.724850737527063	0.48098993582144	0.87755080836666	-5.25134805603013	0.0344385829289386	2.8288602798176	0.149301024102041	0.882876695824815	0.970655592759449	-6.18108204332008	NA	NA	NA	NA	NA	NA	NA	NA
TTC33	NA	NA	0.490281860276472	3.45782097704955	1.17351424965553	0.260993963383621	0.777035342796486	-5.47252276448517	0.207061670879147	2.94968977627956	1.32098899245938	0.202068130022089	0.565453787928791	-5.36702771721122	NA	NA	NA	NA	NA	NA	NA	NA
TTC36	NA	NA	-0.714555853911613	5.77947110791452	-1.40196765247388	0.183626075622463	0.721202864490149	-5.63010581594146	0.0785487103366611	6.52696748608709	0.268497124180056	0.79118681466225	0.941680408242236	-6.35395475389802	NA	NA	NA	NA	NA	NA	NA	NA
TTC37	NA	NA	1.15128579751233	3.73805862644509	1.54103060342512	0.146549366327365	0.694257439245185	-4.84654610769775	0.425536689257027	4.39853836983648	3.79203028101844	0.00121724496840297	0.0475253650518944	-0.948612003615467	NA	NA	NA	NA	NA	NA	NA	NA
TTC38	NA	NA	-0.187620580813692	6.17603179346476	-0.538465798363284	0.599072509970984	0.910399096242547	-6.48493853884932	-0.0947929018974616	5.89101868910291	-0.434443822563216	0.668820298003084	0.888619879069221	-6.31248615156373	NA	NA	NA	NA	NA	NA	NA	NA
TTC39C	NA	NA	-0.103767637657481	4.48215428502382	-0.218610164412456	0.830242734446351	0.96162398602154	-6.34289975958628	0.199708193700048	3.99414544530956	1.1203749242333	0.276404027074802	0.644969058105934	-5.7269144049678	NA	NA	NA	NA	NA	NA	NA	NA
TTC4	NA	NA	-0.619183632581279	3.94192748388944	-1.80206543961614	0.0940292654287012	0.654200728722322	-4.74024000303029	-0.316250709332561	3.77721043806341	-1.23225396553594	0.232765042612713	0.601653650357167	-5.58735785845891	NA	NA	NA	NA	NA	NA	NA	NA
TTC5	NA	NA	0.918126889759078	4.26198703302929	1.92368570194991	0.0758644366001886	0.645156323554011	-4.55864746638638	0.338516646793139	4.64644245481558	0.967342998116136	0.345427495399563	0.701636234826515	-5.93488192853627	NA	NA	NA	NA	NA	NA	NA	NA
TTC7A	NA	NA	2.11917749403287	2.18364262823164	2.12927567003791	0.0522774746513884	0.63866653638743	-3.84806475950227	0.188312221910384	2.78673095861084	1.06813314633675	0.29873637544689	0.666295378306238	-5.63450043141468	NA	NA	NA	NA	NA	NA	NA	NA
TTC7B	NA	NA	0.639612036759517	3.54279098441783	1.22797587448918	0.24055570543755	0.762683404969306	-5.34515300397818	0.056606873269673	3.56568773138669	0.364881471650984	0.719197070292448	0.913138564260981	-6.24782424825893	NA	NA	NA	NA	NA	NA	NA	NA
TTC8	NA	NA	-2.74375425149528	1.35143667737034	-2.52829459985977	0.0247219141873853	0.631048202845516	-3.23427577224313	-0.313742470136328	2.20121326060056	-1.3245300777044	0.20091240789914	0.563750137739159	-5.23243422009955	NA	NA	NA	NA	NA	NA	NA	NA
TTC9	NA	NA	0.869966553765472	0.808303963186249	0.794763303751962	0.440578893570001	0.861373209758446	-5.20442100552098	0.803728837027412	1.87458797478127	2.10940000838079	0.0482905671909099	0.29921905329842	-4.09518717973903	NA	NA	NA	NA	NA	NA	NA	NA
TTC9C	NA	NA	0.195121358886237	2.94950709945329	0.310867207968972	0.760676767868625	0.943062435944365	-5.9077840920491	-0.312579436012983	2.84935749439905	-1.86390300748965	0.0777360481187513	0.373189923619993	-4.59790139900723	NA	NA	NA	NA	NA	NA	NA	NA
TTF2	NA	NA	-1.19763189187508	3.20053567232753	-1.23783039709131	0.236995186888468	0.7594429620915	-5.18809187567877	-0.400247267065896	3.46394595432971	-2.02770550586898	0.056731068991853	0.320951562224014	-4.38943607808898	NA	NA	NA	NA	NA	NA	NA	NA
TTI1	NA	NA	-0.405564024813081	3.93289450553566	-0.570785402040676	0.577576953848742	0.905692542785056	-5.96556992911227	0.125405286554962	3.59507542481556	1.00111201048176	0.32925127327452	0.690112581644821	-5.8112392857734	NA	NA	NA	NA	NA	NA	NA	NA
TTI2	NA	NA	-0.178208772556076	3.57402546617133	-0.423158800846326	0.678881065559782	0.92787682767498	-6.03918716152541	0.194607424775684	3.30759955642756	1.38486906121317	0.182010462229876	0.538771189456237	-5.33426411685688	NA	NA	NA	NA	NA	NA	NA	NA
TTK	NA	NA	-2.63426084686037	1.25673756016009	-1.44687172219408	0.170881855478085	0.70998409010676	-4.69220689651764	-0.622341721340104	2.41483170865919	-1.48751689378652	0.153154199915004	0.498459237477092	-5.0821564983101	NA	NA	NA	NA	NA	NA	NA	NA
TTL	NA	NA	-0.703551887228229	-0.323636221944953	-0.540163341668295	0.597933470270747	0.910255180234954	-5.2477161262413	1.0741677918264	1.05682397382279	2.90341074317275	0.00905690315741737	0.130049919865363	-2.52435629323221	NA	NA	NA	NA	NA	NA	NA	NA
TTLL1	NA	NA	-1.40471133087584	-0.227388526930927	-0.776796461973356	0.450752547118717	0.864928162420567	-5.07349991005055	-0.00255412384416198	2.43837718551064	-0.00966138689428389	0.992391354714139	0.997237457757517	-6.12643893412828	NA	NA	NA	NA	NA	NA	NA	NA
TTLL10	NA	NA	0.00487485453768843	1.08688154236471	0.0061720620657249	0.995166234006073	0.998790790976459	-5.58316175609581	-1.09599060588856	1.43836115943575	-2.62841439198503	0.016476002638501	0.180398478054786	-3.05105656883597	NA	NA	NA	NA	NA	NA	NA	NA
TTLL12	NA	NA	0.861479736308856	3.94550748691717	1.51757701906849	0.152317559408082	0.696050906563364	-5.0828035976708	-0.2204745803129	4.31393918041691	-1.70759039423815	0.103868425124567	0.4243842703773	-4.99413834580079	NA	NA	NA	NA	NA	NA	NA	NA
TTLL4	NA	NA	0.525711974961669	2.59830070908729	0.721711395509917	0.482856120400429	0.878686484294144	-5.51368996321161	0.0220757797644362	2.93276933736518	0.117826918829611	0.90743146357452	0.97711910090199	-6.21994571177662	NA	NA	NA	NA	NA	NA	NA	NA
TTLL5	NA	NA	0.189686827088773	0.221847847124435	0.132989880131269	0.896174597935102	0.97749290906693	-5.35193694098634	-0.0944565714870658	1.22576622610842	-0.491560450335329	0.628615011182827	0.870589561072877	-5.77585424926619	NA	NA	NA	NA	NA	NA	NA	NA
TTPA	NA	NA	-0.821912970224933	9.07729635488729	-2.29166813530646	0.0386803085546073	0.63866653638743	-4.34166271727778	0.0569865478436018	9.4848291218192	0.227677005371537	0.822309706255708	0.950861488058984	-6.22327173289413	NA	NA	NA	NA	NA	NA	NA	NA
TTPAL	NA	NA	-0.116736935190636	3.09165660864908	-0.228790867008274	0.822480624052391	0.960071866025469	-5.94722146812436	0.11933583219026	2.70172868964865	0.66964451375807	0.511075860782866	0.811066856457811	-5.9482943008224	NA	NA	NA	NA	NA	NA	NA	NA
TTYH1	NA	NA	-1.22961429330544	0.074340934121422	-0.885637393807491	0.391404014678473	0.84177331088253	-5.07788165552434	-0.024074896681311	0.930937752472223	-0.0757596859278406	0.940395887450092	0.983201458439436	-5.80548258496527	NA	NA	NA	NA	NA	NA	NA	NA
TTYH3	NA	NA	-0.0217070493061309	6.34985860327736	-0.0645881307946992	0.949454011489046	0.988400372538805	-6.63047851072485	0.266518854066851	6.23487755708452	1.12379492408629	0.27498600332454	0.64368580924192	-5.77348016656941	NA	NA	NA	NA	NA	NA	NA	NA
TUBA1A	NA	NA	2.16825468419962	2.52239591417965	1.63193730913103	0.125922823930698	0.679089368676197	-4.55441253364983	0.338466127824357	0.781829919911438	0.851004890010274	0.405278894200058	0.745479939630965	-5.5113005496274	NA	NA	NA	NA	NA	NA	NA	NA
TUBA4A	NA	NA	0.215070684326534	6.58311647317441	0.611918590778835	0.550817116232218	0.897335401796084	-6.45761972319987	-0.026584571094272	6.4405738070299	-0.140243408694434	0.889931763430553	0.972132596585904	-6.37757473440388	NA	NA	NA	NA	NA	NA	NA	NA
TUBAL3	NA	NA	-0.27153037941023	0.269773667646187	-0.262195130408543	0.797152100783492	0.952400053727311	-5.39040932267304	-0.640165407180357	0.502811589478007	-2.22370681856265	0.0383876123819311	0.268836786988797	-3.67488096125513	NA	NA	NA	NA	NA	NA	NA	NA
TUBB	NA	NA	4.41278281690894	2.49185652014924	3.38243793276145	0.00470930067766565	0.530381565605645	-1.93307918898228	-0.120660072852063	2.53147748638504	-0.311230508217727	0.758986832720249	0.928844893401112	-6.1044344051128	NA	NA	NA	NA	NA	NA	NA	NA
TUBB1	NA	NA	0.217141190321939	4.52947147947045	0.353818825205673	0.728970785249113	0.935392954544021	-6.33521702171621	0.26136074735179	3.36091470521839	0.414514525359897	0.683102160358949	0.897146639619584	-6.13617726701612	NA	NA	NA	NA	NA	NA	NA	NA
TUBB3	NA	NA	0.645106509714866	-0.979167240759603	0.527330169683831	0.606571500943682	0.911588259628253	-5.22347736332269	0.101237138273312	-2.24499664363113	0.103975078095903	0.918269975277148	0.978879849111633	-5.11672129197076	NA	NA	NA	NA	NA	NA	NA	NA
TUBB4B	NA	NA	1.09516545237764	4.68778952418911	1.80828622227796	0.0930129814138167	0.65099123092359	-4.89602694693153	0.720920408946859	4.86795573190912	1.81367667567677	0.0854247483993866	0.388103498671616	-4.86073925318992	NA	NA	NA	NA	NA	NA	NA	NA
TUBB6	NA	NA	0.972529179184777	3.14734286229184	1.84062025431344	0.0878872423598152	0.648459963814628	-4.48268324558745	0.307265328306292	2.4638551377007	0.882560919113042	0.388414403289081	0.734392821518583	-5.75217326647725	NA	NA	NA	NA	NA	NA	NA	NA
TUBD1	NA	NA	-0.00685118158651532	-0.579177419055389	-0.0045032490188233	0.996473184944542	0.999419258120933	-5.3462744865014	0.0790928375471015	0.290154472258867	0.24308479450851	0.810523596937065	0.947627279891397	-5.73463189097562	NA	NA	NA	NA	NA	NA	NA	NA
TUBG1	NA	NA	-0.136770234957825	2.77728889641328	-0.230072502019523	0.821504815432376	0.959905373052493	-5.91386243696355	-0.320889486984783	2.88679565168101	-1.18861644460147	0.249117260519057	0.618124344317488	-5.53419593826542	NA	NA	NA	NA	NA	NA	NA	NA
TUBGCP2	NA	NA	-0.163227646784397	5.40645329702792	-0.529023856574681	0.605427918369665	0.911588259628253	-6.39485723889014	-0.359221176518989	4.63802829267264	-1.38730228645867	0.181279100932243	0.538168834715737	-5.45895397772055	NA	NA	NA	NA	NA	NA	NA	NA
TUBGCP3	NA	NA	-1.82019749319188	2.34663892087409	-1.33704967886068	0.203426612979443	0.734971598410446	-4.86113298867448	-0.185995235562684	3.11680991259688	-1.4752821466389	0.156383867250018	0.503509643767716	-5.20246055607341	NA	NA	NA	NA	NA	NA	NA	NA
TUBGCP4	NA	NA	-0.167591838668912	6.00411763968943	-0.669543918196673	0.514502068445612	0.886715495129364	-6.38833105888997	0.0796341625907768	5.53201180629179	0.603959475427586	0.552956322777569	0.835047372750428	-6.23134623482151	NA	NA	NA	NA	NA	NA	NA	NA
TUBGCP5	0	1	-1.96851460786924	2.5292598455649	-2.20445971426476	0.0455038037215373	0.63866653638743	-3.76172754661591	-0.459598177656747	3.62321659686893	-3.78527685423007	0.00123621903366232	0.04795665826554	-0.919049543993505	1	1	-1.96851460786924	-0.459598177656747	-1	0	0.0309284328190747	0.0188705988009608
TUBGCP6	NA	NA	-0.405898031621688	3.93599119877615	-0.697141081227308	0.497612610541215	0.881548804493229	-5.96012365204353	-0.0463940091803554	4.43653143919793	-0.362982737935542	0.720592093325977	0.913142298804634	-6.31812044853081	NA	NA	NA	NA	NA	NA	NA	NA
TUFM	NA	NA	-0.0737774560475914	6.44419716158874	-0.21875790921902	0.830129954446075	0.96162398602154	-6.6238164016261	-0.0279746015006399	6.28243526222288	-0.163430391272977	0.87189141648524	0.967561745501348	-6.38428329277021	NA	NA	NA	NA	NA	NA	NA	NA
