Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	HC_Lake_FC_08	HC_Lake_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
PIK3C2A	NA	NA	0.0636080792830453	3.84898354191406	0.122839449609746	0.904054583385787	0.99570598424556	-6.4648545310218	0.180003900391893	3.92181725867393	0.850222766647659	0.405702809040445	0.838622664581562	-6.03157848277418	NA	NA	NA	NA	NA	NA	NA	NA
PIK3C2B	NA	NA	-0.122419095618343	4.74182630179737	-0.316394243556705	0.756570163781508	0.992106992324696	-6.51439734682827	0.268060777663142	4.32562998075869	1.40881211039241	0.174915850763437	0.687052767670389	-5.4581424057586	NA	NA	NA	NA	NA	NA	NA	NA
PIK3CA	NA	NA	-0.0505583720899034	4.32199923799031	-0.122435643478718	0.904368290205752	0.99570598424556	-6.46975304883262	0.389475517482444	4.49711551716113	2.59226978398601	0.0178016909577765	0.312525793444857	-3.49872238807079	NA	NA	NA	NA	NA	NA	NA	NA
PIK3CB	NA	NA	0.454911779338107	0.682502706093148	0.485042893713418	0.635466590500999	0.992106992324696	-5.74892910275722	-0.305269483831551	2.12961162729986	-1.29289919795205	0.211422027427995	0.730306981962948	-5.29439463741485	NA	NA	NA	NA	NA	NA	NA	NA
PIK3CD	NA	NA	1.2636227952213	1.62256152761221	1.77226989359816	0.0990355925566865	0.725671694764468	-4.62696034237424	-0.723498160299334	1.68922384186531	-1.57123729794073	0.132498196299717	0.626482895101989	-4.87811006736673	NA	NA	NA	NA	NA	NA	NA	NA
PIK3CG	NA	NA	-0.522551345156098	2.59680407973771	-0.895571922991265	0.386261222316238	0.954764230571599	-5.69176228449626	-0.575224045453787	1.78700944433275	-1.62508863779039	0.12048289364283	0.612429953560999	-4.80291595737751	NA	NA	NA	NA	NA	NA	NA	NA
PIK3IP1	NA	NA	-0.930466099260024	3.63163137787476	-1.49230664335057	0.158746899527207	0.80713841872452	-5.29992683136007	-0.359678421772117	3.83051836098885	-0.962092608369265	0.347990953662476	0.810310839465339	-5.92033169046758	NA	NA	NA	NA	NA	NA	NA	NA
PIK3R1	NA	NA	0.762123520482528	6.07181551525248	1.26451888606159	0.227560858642543	0.872240755246002	-5.84046657798338	-0.053371278343306	6.58835981535336	-0.188073328294867	0.852797084949352	0.975636025576261	-6.4293323504496	NA	NA	NA	NA	NA	NA	NA	NA
PIK3R2	NA	NA	0.019009543246419	5.34127835582276	0.0593624213615308	0.953538211191873	0.996505091120805	-6.60389345360901	0.209198761138145	4.60852970996488	0.994966327431369	0.332155143810953	0.809137555762299	-5.95651039542518	NA	NA	NA	NA	NA	NA	NA	NA
PIK3R4	NA	NA	-0.0128677863317739	3.59480836286765	-0.0228421729949172	0.982112273821497	0.999191600031175	-6.38951815888727	0.17151177200964	4.37930084487069	0.507681862314354	0.617471839034418	0.919201166608798	-6.3102063799779	NA	NA	NA	NA	NA	NA	NA	NA
PIK3R5	NA	NA	1.65318281337727	1.67615768333329	2.33472320611126	0.0356795102341	0.559021774854898	-3.69687810835575	-0.421778161410003	0.982709072105951	-0.582546643466999	0.566992842876915	0.901912177905972	-5.73493532619987	NA	NA	NA	NA	NA	NA	NA	NA
PIK3R6	NA	NA	1.99984206647823	-0.64208885670705	1.7705598040401	0.0993299941193845	0.725671694764468	-4.25948418943707	-0.289920188417266	-0.809112959119502	-0.365219734192827	0.718948650458887	0.946825268281528	-5.34206964486983	NA	NA	NA	NA	NA	NA	NA	NA
PIKFYVE	NA	NA	0.178306596463581	3.69982938623606	0.45789380468602	0.654353627475545	0.992106992324696	-6.30879340387338	0.346553667470548	3.78665699147844	2.36661450299103	0.0286338521311695	0.38155703666044	-3.86938518831681	NA	NA	NA	NA	NA	NA	NA	NA
PIM1	NA	NA	1.911115125182	2.11744152039625	2.92572523779021	0.0114794038021565	0.376887863022056	-2.71996534942429	-0.10161705567177	1.70024034167433	-0.218549965950642	0.829312065437815	0.971384413912424	-5.98067116865137	NA	NA	NA	NA	NA	NA	NA	NA
PIM2	NA	NA	3.86031306378844	1.78132060391347	2.24859760288263	0.0419199011269537	0.586474676687264	-3.73521508164582	-0.00851479995634108	0.89819491787905	-0.0118547592023417	0.990664082472396	0.998064323803347	-5.88848954828282	NA	NA	NA	NA	NA	NA	NA	NA
PIM3	NA	NA	0.782071284866338	3.66626980750472	1.59713624876931	0.133502426793386	0.780902987965752	-5.1840843941139	0.0894585615818801	4.06177103029582	0.210671141022495	0.835368605001837	0.971981817784793	-6.36890547270132	NA	NA	NA	NA	NA	NA	NA	NA
PIN1	NA	NA	-0.175337741851346	4.53944315238762	-0.679196344356387	0.508557212267097	0.979501563073535	-6.27969948921806	-0.274766683662927	4.9177341737463	-1.80743736883123	0.0864247932753332	0.550881710139723	-4.92020315228429	NA	NA	NA	NA	NA	NA	NA	NA
PIN4	NA	NA	-0.720672643468756	1.506124325573	-0.855860131612758	0.407094954558909	0.959277640443559	-5.56455250228653	0.123032987174386	2.33811732155747	0.614376564875923	0.546194802719914	0.893466853371099	-5.92865674738119	NA	NA	NA	NA	NA	NA	NA	NA
PINK1	NA	NA	-0.436951184260946	4.42569029870447	-0.51415714380987	0.615502508519722	0.992106992324696	-6.40092140622874	0.685094392991782	5.82077038913341	2.02547548395538	0.0569790286093706	0.478122571156232	-4.56647070524069	NA	NA	NA	NA	NA	NA	NA	NA
PINX1	NA	NA	-0.00729592248729283	6.0047190070016	-0.0270906762939545	0.978786072929662	0.998968805355924	-6.63442339092159	0.195429031467999	6.31071756871443	0.986169259599487	0.336342820932105	0.810310839465339	-5.9752741523743	NA	NA	NA	NA	NA	NA	NA	NA
PIP4K2A	NA	NA	0.684948183270379	2.05472614688072	1.1704475840408	0.262183565488892	0.892042960062234	-5.43662629358565	0.243524654745823	3.61143880658543	0.74605450020811	0.464691871982949	0.861821412574659	-6.08172666918137	NA	NA	NA	NA	NA	NA	NA	NA
PIP4K2B	NA	NA	-0.0587571998871397	2.96722126035991	-0.117638709364136	0.908096166108687	0.99570598424556	-6.21003527667367	0.380080074560722	3.71084858546331	1.55931543583751	0.135289658965334	0.63075650607953	-5.19559539693442	NA	NA	NA	NA	NA	NA	NA	NA
PIP4K2C	NA	NA	1.48405178244927	2.05826532031187	2.90851747005566	0.0118700947581171	0.382035783754475	-2.75990636691735	0.0482020225774213	1.98243896921363	0.163693574931656	0.871687042472927	0.979265554212514	-6.05355098236197	NA	NA	NA	NA	NA	NA	NA	NA
PIP4P1	NA	NA	0.472473827531589	4.13202722948931	1.1830074651559	0.257337788819551	0.888561209543941	-5.72990197240708	0.0563910555946583	4.17674475730153	0.24543648229226	0.808728682672691	0.967243794103233	-6.38357777380882	NA	NA	NA	NA	NA	NA	NA	NA
PIP4P2	NA	NA	0.172493480570632	2.26624834939592	0.239769437030632	0.814131874671355	0.992106992324696	-6.22721996270998	0.364767762749303	3.30723564860997	1.56440956874964	0.134090937810576	0.628472336324919	-5.13003563954496	NA	NA	NA	NA	NA	NA	NA	NA
PIP5K1A	NA	NA	-0.214089288157136	5.43927276763718	-0.47695118245991	0.641069014261975	0.992106992324696	-6.49762579867379	-0.166176546222329	5.70675740592146	-0.951199052021883	0.353351204418487	0.811836511412938	-6.02130377361975	NA	NA	NA	NA	NA	NA	NA	NA
PIP5K1B	NA	NA	2.11582527661302	-0.870107784417493	2.04680252637288	0.0607804105826221	0.656557240147671	-3.87877547088244	0.000596453811199271	-0.114998641238965	0.00164435524418291	0.998704998073158	0.999605481148131	-5.52770467200193	NA	NA	NA	NA	NA	NA	NA	NA
PIP5K1C	NA	NA	0.229476143808481	3.55229070121224	0.604574545179991	0.555544700751841	0.985833283450846	-6.14056992126543	0.402956980231416	3.61247865823387	3.13492640004177	0.00541375916220191	0.191830329742344	-2.32898381432079	NA	NA	NA	NA	NA	NA	NA	NA
PISD	NA	NA	-0.295310167032493	4.71492246832221	-0.931335759742262	0.368130008886986	0.948719055451155	-6.09905859714612	-0.272554345305723	4.19442189799647	-0.71854635372863	0.481093517733032	0.866839913437187	-6.15546332037154	NA	NA	NA	NA	NA	NA	NA	NA
PITHD1	NA	NA	-0.133616605304677	4.31829673795414	-0.386026856891051	0.705526416925923	0.992106992324696	-6.41003761130442	0.053846506935459	4.47616099812553	0.465517734744281	0.646809491461917	0.926554275490067	-6.33321940247249	NA	NA	NA	NA	NA	NA	NA	NA
PITPNA	NA	NA	0.0638691005238874	6.71913160356182	0.16413696615432	0.872069334799436	0.992106992324696	-6.64360159086218	-0.244473111436568	6.64059144925909	-1.58873966172795	0.128487451313624	0.623378416278954	-5.23408402876231	NA	NA	NA	NA	NA	NA	NA	NA
PITPNB	NA	NA	-0.160575579278873	5.21744549480168	-0.486304763791443	0.634594996359696	0.992106992324696	-6.47408046305464	-0.0960637181891375	5.29676325607317	-0.3912000009242	0.699966449280074	0.942541366946043	-6.39849644768442	NA	NA	NA	NA	NA	NA	NA	NA
PITPNC1	NA	NA	1.7571403432026	2.70666913914056	3.33064938068473	0.00521014193226507	0.300652906838127	-2.10484326166254	0.519135224277285	1.95142814584532	1.26398165171059	0.221401133565849	0.737732755430991	-5.32927161513556	NA	NA	NA	NA	NA	NA	NA	NA
PITPNM1	NA	NA	1.9417073003488	1.51235440565646	1.83123762275753	0.0893478852753418	0.70699721351314	-4.43043156822858	-0.251738535771892	1.05090532110827	-0.746133686095069	0.464645146979465	0.861821412574659	-5.61456969419063	NA	NA	NA	NA	NA	NA	NA	NA
PITPNM2	NA	NA	-0.680643640294821	7.75443651710546	-1.90548810016354	0.0783630789497778	0.68954232500791	-4.96246002881386	0.225139362758499	7.03523972346927	0.682995538553434	0.502786782522509	0.875082285323013	-6.18844773287689	NA	NA	NA	NA	NA	NA	NA	NA
PITPNM3	NA	NA	0.0646445118326637	1.69117247550711	0.116612864132208	0.908893684841598	0.99570598424556	-5.9095138214924	-0.0601776526334481	1.20198319082365	-0.127864097457503	0.899589260833991	0.982629149308391	-5.90828604561881	NA	NA	NA	NA	NA	NA	NA	NA
PITRM1	NA	NA	-0.2220725845732	2.39135539967767	-0.350724993500008	0.7312382116632	0.992106992324696	-6.21541639124257	0.358901608227488	3.46791801645447	1.139430616767	0.268571323674251	0.771403655120741	-5.6897006342459	NA	NA	NA	NA	NA	NA	NA	NA
PJA2	NA	NA	-0.051253245513335	5.81125091051978	-0.1277649147659	0.900229473911351	0.994765470582059	-6.62384125788601	-0.0346895455260263	5.99805813733115	-0.306652684603791	0.76241593409432	0.957815299461576	-6.42136721468073	NA	NA	NA	NA	NA	NA	NA	NA
PKD1	NA	NA	-0.0336574340480089	5.22376632582999	-0.0890425760275048	0.930363036080791	0.996475322049385	-6.59550667766433	0.398087688645908	5.00723541830183	3.43481867780652	0.00275112864701859	0.137852560781685	-1.77807872642683	NA	NA	NA	NA	NA	NA	NA	NA
PKDCC	NA	NA	0.491912053928816	3.44889359446997	1.09415778848747	0.293133433120106	0.906246016517613	-5.76163414716435	0.286632988652463	4.54041863775009	0.84385950983224	0.409162347998325	0.840425866825642	-6.08490405371162	NA	NA	NA	NA	NA	NA	NA	NA
PKLR	NA	NA	-0.362047740770176	5.96816652831014	-0.636342859164251	0.535254655194193	0.979987751075035	-6.42944994246096	-0.0713367954722814	6.36621624989464	-0.317134700421661	0.754571747319721	0.95628566659971	-6.40890742591517	NA	NA	NA	NA	NA	NA	NA	NA
PKM	NA	NA	0.948518519097347	5.59184492609952	1.91978682474887	0.076393605955861	0.682424555911627	-4.89549941211676	0.234209629149955	4.86489895388816	1.17769366712043	0.253343097641735	0.765172507758033	-5.77369581581289	NA	NA	NA	NA	NA	NA	NA	NA
PKN1	NA	NA	0.262100267820242	4.68626068051941	0.748586254629004	0.467022772613123	0.971527430791313	-6.25632715843823	-0.134867719820052	4.99494122993514	-0.831928080628931	0.415700071347636	0.843430781907024	-6.12049982724313	NA	NA	NA	NA	NA	NA	NA	NA
PKN2	NA	NA	-0.119867966221869	4.6847625036189	-0.300214232325409	0.768613113041265	0.992106992324696	-6.49843981062747	0.289820984077119	4.70818676753038	2.28809365389655	0.0336655955287215	0.403511801557293	-4.08663812290514	NA	NA	NA	NA	NA	NA	NA	NA
PKN3	NA	NA	-0.441728619054966	0.722779580336719	-0.40784444546171	0.689818831104734	0.992106992324696	-5.70097379842371	-0.272240785543067	2.06705849383017	-0.768765474848015	0.451406979413183	0.857491245302832	-5.79630224449459	NA	NA	NA	NA	NA	NA	NA	NA
PKNOX1	0	1	0.926182597287434	3.85872835562271	2.21644544594219	0.0445031154394059	0.601989864851674	-4.26720391243263	0.84334870543123	4.16990152729569	4.91543919394046	9.39106591541133e-05	0.0269163244678071	1.48445593172316	1	1	0.926182597287434	0.84334870543123	1	0	0.0104562283207462	0.00675422720434161
PKP2	NA	NA	0.0847989558850104	7.04086571320322	0.226774262940635	0.824016641424971	0.992106992324696	-6.63298458749103	0.176258224654365	6.16143183424954	0.694474491819832	0.495721749507905	0.873024443877759	-6.22198151763559	NA	NA	NA	NA	NA	NA	NA	NA
PKP3	NA	NA	-0.0588559082313465	5.58703437826692	-0.196367311190086	0.847264740868772	0.992106992324696	-6.59950753717374	0.311380087550265	5.62649029106188	1.51570878485578	0.14592053309615	0.647358330001051	-5.36137336194629	NA	NA	NA	NA	NA	NA	NA	NA
PKP4	NA	NA	0.0666379159488812	5.62336167571254	0.246002056017178	0.80940260967585	0.992106992324696	-6.59781764356517	0.0854857489540768	5.79920560258868	0.4248753987749	0.67566156260138	0.936086183066356	-6.3807533833125	NA	NA	NA	NA	NA	NA	NA	NA
PLA1A	NA	NA	-0.113057940653581	4.30480755241525	-0.139098807391922	0.891437557247479	0.992617443225515	-6.56342585269763	0.00214371064509855	6.20352014701697	0.00887956493320944	0.993007046260293	0.998410838227609	-6.45875034396858	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G10	NA	NA	0.873077383787343	0.403814029182127	1.06118452676698	0.307328450456106	0.913358330888729	-5.13370578405706	0.356450095603267	1.54588555216913	0.640791237305982	0.529250054619661	0.885963511187565	-5.84226472583777	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G12A	NA	NA	0.0275674045044205	2.69623482524995	0.0628404005975125	0.950819806705048	0.996505091120805	-6.15660747431723	0.0675360511169476	3.76847835856175	0.406769740642034	0.688685880921472	0.939527877419444	-6.28893586398111	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G12B	NA	NA	-0.0697579462851685	7.34133733485413	-0.224007627587396	0.826125168901597	0.992106992324696	-6.63407221334551	0.127982950838249	7.33705666296766	0.770006600506521	0.450687717669969	0.857239284789155	-6.11667428610878	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G15	NA	NA	-0.626982521712013	7.04575961462876	-1.35317653574856	0.198352267462107	0.848011263103585	-5.75271360334217	-0.208388879691555	5.92208949023196	-0.446982940449997	0.659899877194231	0.931350055324487	-6.36694886965374	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G4A	NA	NA	0.667186877766077	2.23208236762116	1.26418154498788	0.227678221183738	0.872240755246002	-5.44987488069249	-0.189171589861634	2.33026795048338	-0.596112942522482	0.55807846877336	0.898479038660233	-5.9818313677505	NA	NA	NA	NA	NA	NA	NA	NA
PLA2G6	NA	NA	-0.451790965138001	4.24929699635993	-1.26065186059745	0.22890909939781	0.872311228297226	-5.68550618100559	0.0470053903029708	4.43140314322874	0.250116750233082	0.80515973281818	0.965588501966577	-6.41121795477746	NA	NA	NA	NA	NA	NA	NA	NA
PLAA	NA	NA	-0.600437813940716	3.71545660649141	-1.78621586653885	0.0966635385450638	0.723426379248768	-4.87331149516322	-0.190738989711079	3.41435474715758	-0.991072522522932	0.334004210177563	0.810310839465339	-5.82972460879385	NA	NA	NA	NA	NA	NA	NA	NA
PLAG1	NA	NA	-0.705783400514276	1.41881157127151	-0.871195659362843	0.398962320258368	0.956753422984165	-5.39350359508692	0.151684009451363	2.23544474672852	0.577441560708427	0.570366372496406	0.903628673146273	-5.94666847495462	NA	NA	NA	NA	NA	NA	NA	NA
PLAGL2	NA	NA	-0.318884117082278	4.96600503566612	-0.838789408247119	0.416276541848669	0.961873544437867	-6.21050619087035	0.0964946551514583	4.71528109357689	0.456997768138642	0.652812488672665	0.928980302444512	-6.34725647989686	NA	NA	NA	NA	NA	NA	NA	NA
PLAT	NA	NA	1.99065431174676	1.14850655641252	1.99365017814238	0.0669187282015767	0.669697370820356	-4.18653765750202	-0.145519474025292	0.433795472010714	-0.393935999228537	0.697978889521586	0.941996317833966	-5.66815078220785	NA	NA	NA	NA	NA	NA	NA	NA
PLAU	NA	NA	0.833836224681743	1.69148692794371	1.2085545435471	0.247695551196882	0.88150133580608	-5.31826449137165	0.00827388297559173	2.13020463182523	0.0178879332697187	0.985913251212711	0.997528767788588	-6.08975209046997	NA	NA	NA	NA	NA	NA	NA	NA
PLBD1	NA	NA	4.13838182256684	-1.23189773687849	4.29750729371184	0.00080830183569372	0.128805854719632	-0.633042753645175	0.148855305556312	0.595845948092338	0.261324173534645	0.796631425554767	0.964680863268861	-5.82130216591031	NA	NA	NA	NA	NA	NA	NA	NA
PLCB1	NA	NA	-0.110545402749441	4.51729450359936	-0.194530132819411	0.848674383854701	0.992106992324696	-6.4957395770448	0.0159604154729527	5.33527332964129	0.112031680234825	0.911963868856566	0.985207877730153	-6.47048936455379	NA	NA	NA	NA	NA	NA	NA	NA
PLCB2	NA	NA	2.37017212515307	0.144631638615366	1.8608893864182	0.084804838941847	0.699145003440451	-4.20999778524592	-0.398682073100702	1.2221825099648	-0.990501528299535	0.334275961985182	0.810310839465339	-5.49108306533721	NA	NA	NA	NA	NA	NA	NA	NA
PLCB3	NA	NA	0.246196342311542	4.92713202492266	0.732482291470129	0.476471656506235	0.973324639653544	-6.29018360250289	0.290383627846976	4.82144428302061	2.12592868392216	0.0467278488559287	0.44865574640047	-4.38354201134385	NA	NA	NA	NA	NA	NA	NA	NA
PLCB4	NA	NA	0.933086111723807	0.999045369391507	1.45441323749976	0.168815504065783	0.815834211473703	-4.89620789417533	-0.0037309910221448	2.03506544554192	-0.0160722638270806	0.98734295417883	0.997630598555266	-6.04735575462428	NA	NA	NA	NA	NA	NA	NA	NA
PLCD1	NA	NA	0.765008316202505	4.87243709132399	1.13757819717292	0.275197085238259	0.8963145921982	-5.92609330675632	-0.0411682657532992	5.10852672519814	-0.0858395529763477	0.932484795263818	0.98960843123586	-6.47060902667268	NA	NA	NA	NA	NA	NA	NA	NA
PLCD3	NA	NA	0.755753290753907	2.4121671997514	1.77557985068933	0.0984679676513197	0.725123921323095	-4.68214599801205	0.385400439894297	3.23420074740223	2.17500545551193	0.0423548155341349	0.431706122220528	-4.15473961485116	NA	NA	NA	NA	NA	NA	NA	NA
PLCE1	NA	NA	0.750486014001717	0.224471210366485	0.763092330761763	0.458611369333884	0.969930597975621	-5.33828287268314	-0.250302551630354	1.00295803349473	-0.974621072963721	0.341895583158587	0.810310839465339	-5.42089225474771	NA	NA	NA	NA	NA	NA	NA	NA
PLCG1	NA	NA	0.211681249633516	4.60557214025079	0.755881774993811	0.462780556603259	0.970501099039229	-6.25223401570338	0.304809200836182	4.35760638241354	1.09988323160032	0.285013234096787	0.781226112682281	-5.83746715166471	NA	NA	NA	NA	NA	NA	NA	NA
PLCG2	NA	NA	0.383156640090529	3.68994215287376	0.684461683485402	0.505331321103381	0.979501563073535	-6.25933012988883	-0.0896991234246194	4.55524154451319	-0.342118290933707	0.735986678850347	0.951917610632546	-6.38961383626937	NA	NA	NA	NA	NA	NA	NA	NA
PLCL1	NA	NA	1.67468655334102	-0.13426408035233	1.77491887822496	0.0985810861688031	0.725123921323095	-4.26664890443289	-0.0939877344910515	-0.100072376683543	-0.227348491124306	0.822561484617851	0.9698297458305	-5.58949369133944	NA	NA	NA	NA	NA	NA	NA	NA
PLCL2	NA	NA	-0.942791865155802	-0.0217086790475269	-0.747814026242879	0.467473213679865	0.971758269671459	-5.28115473548832	0.181806305883332	2.22677582574491	0.281389802226069	0.781428443501822	0.962781089648224	-6.07435076618484	NA	NA	NA	NA	NA	NA	NA	NA
PLCXD1	NA	NA	-0.368967118422714	2.05247023112014	-0.77671338831938	0.45079992955304	0.966442402235413	-5.68464373561733	0.195560075085627	2.15191102065075	0.88123916420079	0.389111409502601	0.832593545705062	-5.72530792789188	NA	NA	NA	NA	NA	NA	NA	NA
PLD1	NA	NA	0.397893526441296	2.80208163791687	0.709968377239599	0.489875529703895	0.977408302057822	-6.01136124140272	0.247588525776593	3.29818409456754	1.14896264486607	0.264715536645558	0.771403655120741	-5.66149080915794	NA	NA	NA	NA	NA	NA	NA	NA
PLD3	NA	NA	-0.693148966827588	4.69461534283526	-1.43104279508595	0.175287596065131	0.822961896391995	-5.5499249708107	-0.308520809315384	4.93172971695006	-1.26074239509207	0.222541313758993	0.739634661182871	-5.67878484680748	NA	NA	NA	NA	NA	NA	NA	NA
PLEC	NA	NA	0.0583851762579739	7.14951473488075	0.16871500888479	0.868536837439668	0.992106992324696	-6.64560086411824	-0.021255596601236	6.93754044192153	-0.158405179831196	0.875795475671019	0.979648988846223	-6.41930269239809	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA1	NA	NA	2.16887342656487	3.30291263928221	2.78226953794505	0.0151654273207795	0.418706140989439	-3.05586334593732	0.40722486406013	4.58217731111323	2.27269813803753	0.0347432915595996	0.405570303382133	-4.10406878159909	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA2	NA	NA	1.35570219773061	1.0010180030137	1.92396968694363	0.0758260235645882	0.682424555911627	-4.23126832891649	0.0467919510095154	1.14642144479495	0.153826723306395	0.879355300265674	0.980083797343249	-5.90602560803949	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA3	NA	NA	-0.517151376252202	1.40576438839194	-0.533402220514227	0.602476634603656	0.992106992324696	-5.66383849056969	-0.546972958499599	2.68309880915665	-3.36344185422933	0.00323475941113195	0.149548285073287	-1.76170068755827	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA4	NA	NA	-0.313845486579532	2.90602704970372	-0.508743383283611	0.619191523702559	0.992106992324696	-6.16842807679366	-0.287598916876346	3.44936703869176	-1.17643368818797	0.253834010215149	0.765257947861823	-5.64260581088109	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA5	NA	NA	0.0136341755828848	4.56291305513238	0.0417174022617122	0.967338191809873	0.997523692733514	-6.5534077245288	0.161063413739763	4.56351478441169	0.914036864438558	0.372059145326931	0.820472808391509	-6.02688258824316	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA6	NA	NA	-0.61489093653153	5.85702405022132	-2.41628728791112	0.0305908126823283	0.527624898128625	-4.06352866154119	0.138416733061262	6.10566344910302	0.312075228858518	0.75835463606357	0.957162940525642	-6.41392004344885	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA7	NA	NA	-0.655697222647772	6.43548992228052	-2.03850263855581	0.0617034555737929	0.657322212533073	-4.74191552889298	0.078800272586613	5.84763752708542	0.374041498888575	0.712481348215936	0.945359052676586	-6.40001456127291	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHA8	NA	NA	-0.136108392637192	5.07295011712369	-0.306289294571283	0.764083881052768	0.992106992324696	-6.53554517970979	0.39359041691274	6.01542982051807	1.18752533526263	0.249536986279734	0.761549997999875	-5.76817025353445	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHB2	NA	NA	0.865595746341632	3.69848603931541	1.67486374756745	0.117090347679117	0.752548905883678	-5.06970310283681	-0.00983899449458647	4.12727688346056	-0.0574064999151394	0.954815953300608	0.990692311131807	-6.41324064202718	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHD1	NA	NA	-1.14848074144523	2.14430485557583	-1.08331864284294	0.29774469029879	0.907118178627721	-5.3833183506544	-0.262044696772851	3.28007818362223	-0.660077781448741	0.51706255235908	0.882188056595085	-6.04250627257935	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHF1	NA	NA	1.2693201973802	2.2923569972768	2.48378793688003	0.0269113466339678	0.499757675710621	-3.47856904528043	1.02534397811015	2.16932842104455	2.22724996791761	0.0381127130194687	0.416098614838256	-3.87134137968626	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHF2	NA	NA	0.242970729259855	4.15777697520084	0.704216904757305	0.493335714088007	0.978212105612744	-6.24901334182621	0.0469076558643486	4.84258053897729	0.204824035752873	0.839870188062763	0.973527444355661	-6.43862486154422	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHG1	NA	NA	1.4492635930748	0.403706779917115	1.53479679915075	0.148064073086065	0.796696416741213	-4.75860360759871	0.275000157995286	1.47842604540134	0.921388694171273	0.3683063666374	0.818883645148128	-5.56821859845666	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHG3	NA	NA	0.00534962432387065	5.01378815044482	0.0129235569036667	0.989878908061521	0.999191600031175	-6.58997462528827	0.176754884442371	4.68668803078363	0.901050752054195	0.378750293151147	0.825278795887953	-6.0448893984355	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHG4	NA	NA	-0.552663550528561	0.743371063157845	-0.754225117166872	0.46374176671668	0.970501099039229	-5.47235967209912	0.0220987719435568	2.50386993588724	0.085923009401579	0.932419324127196	0.98960843123586	-6.16930098675052	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHG5	NA	NA	-1.90973310633166	1.49178160904669	-2.2948465561615	0.0384508581690734	0.571601096354131	-3.64828173877554	-0.24984117356966	2.35462550857048	-1.19883333846697	0.245212877612655	0.758352782646009	-5.43012180924004	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHH2	NA	NA	0.0665520242604352	4.79382275716007	0.142357858421785	0.888912147942138	0.992617443225515	-6.58245026554515	0.568330768628464	4.85188952371359	2.7964072604591	0.0114528402923052	0.255927321147288	-3.10819724188195	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHH3	NA	NA	0.831268883215583	0.419524114009591	0.89051497505757	0.38887327614302	0.955518843594618	-5.46102997834884	0.106809315492828	2.20904104185216	0.233806392698789	0.817615702462831	0.968293218986926	-6.07459921147606	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHJ1	NA	NA	0.214395769955474	2.35850653303863	0.472318228196224	0.644287036922443	0.992106992324696	-5.94006306385598	-0.145768574903832	2.62387175514305	-0.959526113949423	0.349248764049772	0.810360154778805	-5.73629333555831	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHM2	NA	NA	-0.468151705623649	4.1766387841816	-0.859263822088621	0.405280468557333	0.959277640443559	-6.10112619151152	-0.286113368208016	4.23760132042775	-2.14299460623896	0.0451626488510315	0.44116244713174	-4.32385317696479	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHM3	NA	NA	0.606693069329376	2.05942072838077	0.989738320307613	0.339809792659426	0.934798854880152	-5.55372295320759	0.331465860053299	2.13186973868396	1.15804331926143	0.26108078259725	0.76877170956505	-5.45029684779302	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHN1	NA	NA	-2.6366679053014	-1.73725321703866	-2.1749265417028	0.0480602875642466	0.613993560333539	-3.7148472846968	0.674961518617217	-0.0746964991014974	0.350415674373143	0.729850399241172	0.949906843823115	-5.25737701968683	NA	NA	NA	NA	NA	NA	NA	NA
PLEKHO1	NA	NA	0.392972713451315	4.13946945281195	1.1348273258891	0.276308137130378	0.8963145921982	-5.81833287897726	0.171843692234221	3.72336552829047	0.715454626143053	0.482958024815757	0.866986707108379	-6.08442076982933	NA	NA	NA	NA	NA	NA	NA	NA
